countyfips,party_simple,lng,lat,votes
8067,REPUBLICAN,-107.843327,37.28655123,14233
8069,DEMOCRAT,-105.4615545,40.6665145,126120
8069,REPUBLICAN,-105.4615545,40.6665145,91489
8071,DEMOCRAT,-104.0385309,37.31577175,3497
8071,REPUBLICAN,-104.0385309,37.31577175,4284
8073,DEMOCRAT,-103.5137335,38.98742236,470
8073,REPUBLICAN,-103.5137335,38.98742236,2135
8075,DEMOCRAT,-103.1101132,40.72463929,2218
8075,REPUBLICAN,-103.1101132,40.72463929,8087
8077,DEMOCRAT,-108.4664844,39.01825229,31536
8077,REPUBLICAN,-108.4664844,39.01825229,56894
8079,DEMOCRAT,-106.9241901,37.66954135,317
8079,REPUBLICAN,-106.9241901,37.66954135,427
8081,DEMOCRAT,-108.2075581,40.61858161,1203
8081,REPUBLICAN,-108.2075581,40.61858161,5670
8083,DEMOCRAT,-108.5964924,37.33893986,5836
8083,REPUBLICAN,-108.5964924,37.33893986,9306
8085,DEMOCRAT,-108.2688129,38.4024194,7687
8085,REPUBLICAN,-108.2688129,38.4024194,16770
8087,DEMOCRAT,-103.8102221,40.26279879,3876
8087,REPUBLICAN,-103.8102221,40.26279879,9593
8089,DEMOCRAT,-103.7166632,37.90245342,3605
8089,REPUBLICAN,-103.7166632,37.90245342,5756
8091,DEMOCRAT,-107.7693048,38.15498465,2365
8091,REPUBLICAN,-107.7693048,38.15498465,1577
8093,DEMOCRAT,-105.7172304,39.11969049,4903
8093,REPUBLICAN,-105.7172304,39.11969049,6991
8095,DEMOCRAT,-102.3573987,40.59394842,486
8095,REPUBLICAN,-102.3573987,40.59394842,1958
8097,DEMOCRAT,-106.9159345,39.21732141,8989
8097,REPUBLICAN,-106.9159345,39.21732141,2780
8099,DEMOCRAT,-102.3932762,37.95519022,1458
8099,REPUBLICAN,-102.3932762,37.95519022,4008
8101,DEMOCRAT,-104.5124892,38.17377693,43772
8101,REPUBLICAN,-104.5124892,38.17377693,42252
8103,DEMOCRAT,-108.2172628,39.97993245,561
8103,REPUBLICAN,-108.2172628,39.97993245,3061
8105,DEMOCRAT,-106.3829289,37.58223621,2495
8105,REPUBLICAN,-106.3829289,37.58223621,3660
8107,DEMOCRAT,-106.9915083,40.48549841,10582
8107,REPUBLICAN,-106.9915083,40.48549841,5925
8109,DEMOCRAT,-106.2809773,38.08034572,1884
8109,REPUBLICAN,-106.2809773,38.08034572,1413
8111,DEMOCRAT,-107.6759098,37.7637698,342
8111,REPUBLICAN,-107.6759098,37.7637698,202
8113,DEMOCRAT,-108.405806,38.00399367,3924
8113,REPUBLICAN,-108.405806,38.00399367,1136
8115,DEMOCRAT,-102.3519638,40.87598057,301
8115,REPUBLICAN,-102.3519638,40.87598057,1121
8117,DEMOCRAT,-106.1163363,39.63420352,12631
8117,REPUBLICAN,-106.1163363,39.63420352,5322
8119,DEMOCRAT,-105.1619203,38.88227296,5278
8119,REPUBLICAN,-105.1619203,38.88227296,11241
8121,DEMOCRAT,-103.2015041,39.97109881,369
8121,REPUBLICAN,-103.2015041,39.97109881,2595
8123,DEMOCRAT,-104.3930144,40.55487277,66060
8123,REPUBLICAN,-104.3930144,40.55487277,96145
8125,DEMOCRAT,-102.4246098,40.00284508,785
8125,REPUBLICAN,-102.4246098,40.00284508,4107
9001,DEMOCRAT,-73.38919037,41.26973285,297505
9001,REPUBLICAN,-73.38919037,41.26973285,168445
9003,DEMOCRAT,-72.73301048,41.80669859,283368
9003,REPUBLICAN,-72.73301048,41.80669859,159024
9005,DEMOCRAT,-73.24526767,41.79242134,50164
9005,REPUBLICAN,-73.24526767,41.79242134,55601
9007,DEMOCRAT,-72.5354823,41.46358412,56848
9007,REPUBLICAN,-72.5354823,41.46358412,40665
9009,DEMOCRAT,-72.93235204,41.41072833,242629
9009,REPUBLICAN,-72.93235204,41.41072833,169892
9011,DEMOCRAT,-72.10232387,41.48708483,79459
9011,REPUBLICAN,-72.10232387,41.48708483,57110
9013,DEMOCRAT,-72.33642171,41.85510643,44006
9013,REPUBLICAN,-72.33642171,41.85510643,34819
9015,DEMOCRAT,-71.98737539,41.83006633,26701
9015,REPUBLICAN,-71.98737539,41.83006633,29141
10001,DEMOCRAT,-75.56844621,39.08639126,44552
10001,REPUBLICAN,-75.56844621,39.08639126,41009
10003,DEMOCRAT,-75.64791441,39.58150592,195034
10003,REPUBLICAN,-75.64791441,39.58150592,88364
10005,DEMOCRAT,-75.38998106,38.66089142,56682
10005,REPUBLICAN,-75.38998106,38.66089142,71230
11001,DEMOCRAT,-77.01629654,38.90478149,317323
11001,REPUBLICAN,-77.01629654,38.90478149,18586
12001,DEMOCRAT,-82.35823348,29.67497355,89704
12001,REPUBLICAN,-82.35823348,29.67497355,50972
12003,DEMOCRAT,-82.28452499,30.3309289,2037
12003,REPUBLICAN,-82.28452499,30.3309289,11911
12005,DEMOCRAT,-85.62005473,30.26520819,25614
12005,REPUBLICAN,-85.62005473,30.26520819,66097
12007,DEMOCRAT,-82.16822073,29.94967764,3160
12007,REPUBLICAN,-82.16822073,29.94967764,10334
12009,DEMOCRAT,-80.73218698,28.29324349,148549
12009,REPUBLICAN,-80.73218698,28.29324349,207883
12011,DEMOCRAT,-80.48723143,26.15220703,618752
12011,REPUBLICAN,-80.48723143,26.15220703,333409
12013,DEMOCRAT,-85.19679907,30.40604523,1209
12013,REPUBLICAN,-85.19679907,30.40604523,5274
12015,DEMOCRAT,-81.91185513,26.90579274,42273
12015,REPUBLICAN,-81.91185513,26.90579274,73243
12017,DEMOCRAT,-82.47793438,28.84873662,27092
12017,REPUBLICAN,-82.47793438,28.84873662,65352
12019,DEMOCRAT,-81.85783045,29.98317912,38317
12019,REPUBLICAN,-81.85783045,29.98317912,84480
12021,DEMOCRAT,-81.34769003,26.11069361,77621
12021,REPUBLICAN,-81.34769003,26.11069361,128950
12023,DEMOCRAT,-82.62162029,30.22445638,8914
12023,REPUBLICAN,-82.62162029,30.22445638,23836
12027,DEMOCRAT,-81.80959835,27.18691656,4259
12027,REPUBLICAN,-81.80959835,27.18691656,8313
12029,DEMOCRAT,-83.15870461,29.60806814,1365
12029,REPUBLICAN,-83.15870461,29.60806814,6759
12031,DEMOCRAT,-81.67063889,30.33214142,252556
12031,REPUBLICAN,-81.67063889,30.33214142,233762
12033,DEMOCRAT,-87.36273986,30.66830369,70929
12033,REPUBLICAN,-87.36273986,30.66830369,96674
12035,DEMOCRAT,-81.31358003,29.46163468,28161
12035,REPUBLICAN,-81.31358003,29.46163468,43043
12037,DEMOCRAT,-84.82018866,29.8613762,2120
12037,REPUBLICAN,-84.82018866,29.8613762,4675
12039,DEMOCRAT,-84.61383904,30.57930999,16153
12039,REPUBLICAN,-84.61383904,30.57930999,7465
12041,DEMOCRAT,-82.80043459,29.72600841,1700
12041,REPUBLICAN,-82.80043459,29.72600841,7895
12043,DEMOCRAT,-81.1889838,26.95642237,1385
12043,REPUBLICAN,-81.1889838,26.95642237,3782
12045,DEMOCRAT,-85.23056011,29.95068747,1985
12045,REPUBLICAN,-85.23056011,29.95068747,6113
12047,DEMOCRAT,-82.94763284,30.49612932,1963
12047,REPUBLICAN,-82.94763284,30.49612932,3815
12049,DEMOCRAT,-81.80953792,27.49319733,2298
12049,REPUBLICAN,-81.80953792,27.49319733,6122
12051,DEMOCRAT,-81.16511547,26.55374425,4929
12051,REPUBLICAN,-81.16511547,26.55374425,7906
12053,DEMOCRAT,-82.42535431,28.55404893,37519
12053,REPUBLICAN,-82.42535431,28.55404893,70412
12055,DEMOCRAT,-81.34078347,27.3428855,16938
12055,REPUBLICAN,-81.34078347,27.3428855,34873
12057,DEMOCRAT,-82.30867294,27.92948052,376367
12057,REPUBLICAN,-82.30867294,27.92948052,327398
12059,DEMOCRAT,-85.81424864,30.86794622,924
12059,REPUBLICAN,-85.81424864,30.86794622,8080
12061,DEMOCRAT,-80.60559316,27.69396994,37844
12061,REPUBLICAN,-80.60559316,27.69396994,58872
12063,DEMOCRAT,-85.21596518,30.79547704,6766
12063,REPUBLICAN,-85.21596518,30.79547704,15488
12065,DEMOCRAT,-83.89500601,30.43779668,3897
12065,REPUBLICAN,-83.89500601,30.43779668,4479
12067,DEMOCRAT,-83.18086561,29.98555842,510
12067,REPUBLICAN,-83.18086561,29.98555842,3128
12069,DEMOCRAT,-81.71135257,28.76121706,83505
12069,REPUBLICAN,-81.71135257,28.76121706,125859
12071,DEMOCRAT,-81.84068841,26.57801557,157695
12071,REPUBLICAN,-81.84068841,26.57801557,233247
12073,DEMOCRAT,-84.27761309,30.45806493,103517
12073,REPUBLICAN,-84.27761309,30.45806493,57453
12075,DEMOCRAT,-82.74249558,29.31952768,6205
12075,REPUBLICAN,-82.74249558,29.31952768,16749
12077,DEMOCRAT,-84.88318825,30.24145856,694
12077,REPUBLICAN,-84.88318825,30.24145856,2846
12079,DEMOCRAT,-83.46989512,30.44431386,3747
12079,REPUBLICAN,-83.46989512,30.44431386,5576
12081,DEMOCRAT,-82.31571914,27.47189899,90166
12081,REPUBLICAN,-82.31571914,27.47189899,124987
12083,DEMOCRAT,-82.05662463,29.21028272,74858
12083,REPUBLICAN,-82.05662463,29.21028272,127826
12085,DEMOCRAT,-80.43133534,27.07737178,36893
12085,REPUBLICAN,-80.43133534,27.07737178,61168
12086,DEMOCRAT,-80.55914415,25.61511557,617864
12086,REPUBLICAN,-80.55914415,25.61511557,532833
12087,DEMOCRAT,-81.12021765,25.27277607,21876
12087,REPUBLICAN,-81.12021765,25.27277607,25683
12089,DEMOCRAT,-81.80190989,30.61062054,15564
12089,REPUBLICAN,-81.80190989,30.61062054,42566
12091,DEMOCRAT,-86.59219666,30.69101554,34248
12091,REPUBLICAN,-86.59219666,30.69101554,79798
12093,DEMOCRAT,-80.88873614,27.3866315,4390
12093,REPUBLICAN,-80.88873614,27.3866315,11470
12095,DEMOCRAT,-81.32311592,28.51429239,395014
12095,REPUBLICAN,-81.32311592,28.51429239,245398
12097,DEMOCRAT,-81.14924253,28.06245875,97297
12097,REPUBLICAN,-81.14924253,28.06245875,73480
12099,DEMOCRAT,-80.46503899,26.64741122,433572
12099,REPUBLICAN,-80.46503899,26.64741122,334711
12101,DEMOCRAT,-82.3964731,28.30833195,119073
12101,REPUBLICAN,-82.3964731,28.30833195,179621
12103,DEMOCRAT,-82.73164012,27.92895178,277450
12103,REPUBLICAN,-82.73164012,27.92895178,276209
12105,DEMOCRAT,-81.69711072,27.94872638,145049
12105,REPUBLICAN,-81.69711072,27.94872638,194586
12107,DEMOCRAT,-81.7442726,29.60884076,10527
12107,REPUBLICAN,-81.7442726,29.60884076,25514
12109,DEMOCRAT,-81.4405388,29.90168542,63850
12109,REPUBLICAN,-81.4405388,29.90168542,110946
12111,DEMOCRAT,-80.47111892,27.377528,84137
12111,REPUBLICAN,-80.47111892,27.377528,86831
12113,DEMOCRAT,-87.02194752,30.70016907,27612
12113,REPUBLICAN,-87.02194752,30.70016907,77385
12115,DEMOCRAT,-82.33141981,27.18432942,120110
12115,REPUBLICAN,-82.33141981,27.18432942,148370
12117,DEMOCRAT,-81.23634611,28.71682625,132524
12117,REPUBLICAN,-81.23634611,28.71682625,125236
12119,DEMOCRAT,-82.08128977,28.70520781,29341
12119,REPUBLICAN,-82.08128977,28.70520781,62761
12121,DEMOCRAT,-82.99147597,30.19562156,4485
12121,REPUBLICAN,-82.99147597,30.19562156,16410
12123,DEMOCRAT,-83.60328684,30.04712958,2299
12123,REPUBLICAN,-83.60328684,30.04712958,7751
12125,DEMOCRAT,-82.37209886,30.04340869,1053
12125,REPUBLICAN,-82.37209886,30.04340869,5133
12127,DEMOCRAT,-81.18197434,29.05852431,130575
12127,REPUBLICAN,-81.18197434,29.05852431,173821
12129,DEMOCRAT,-84.40005301,30.16603091,5351
12129,REPUBLICAN,-84.40005301,30.16603091,12874
12131,DEMOCRAT,-86.17009489,30.64341925,10338
12131,REPUBLICAN,-86.17009489,30.64341925,32947
12133,DEMOCRAT,-85.66575949,30.61054912,2347
12133,REPUBLICAN,-85.66575949,30.61054912,9876
13001,DEMOCRAT,-82.28874491,31.749434,1779
13001,REPUBLICAN,-82.28874491,31.749434,6526
13003,DEMOCRAT,-82.88008089,31.29704319,825
13003,REPUBLICAN,-82.88008089,31.29704319,2300
13005,DEMOCRAT,-82.45269728,31.55377644,625
13005,REPUBLICAN,-82.45269728,31.55377644,4018
13007,DEMOCRAT,-84.44486551,31.32631349,652
13007,REPUBLICAN,-84.44486551,31.32631349,897
13009,DEMOCRAT,-83.24970322,33.06940962,9140
13009,REPUBLICAN,-83.24970322,33.06940962,8903
13011,DEMOCRAT,-83.49753835,34.35397657,932
13011,REPUBLICAN,-83.49753835,34.35397657,7795
13013,DEMOCRAT,-83.71288108,33.99268452,10453
13013,REPUBLICAN,-83.71288108,33.99268452,26804
13015,DEMOCRAT,-84.84068937,34.23786814,12092
13015,REPUBLICAN,-84.84068937,34.23786814,37674
13017,DEMOCRAT,-83.22027638,31.75972075,2392
13017,REPUBLICAN,-83.22027638,31.75972075,4110
13019,DEMOCRAT,-83.22972091,31.27569067,1269
13019,REPUBLICAN,-83.22972091,31.27569067,6419
13021,DEMOCRAT,-83.69682554,32.80691473,43468
13021,REPUBLICAN,-83.69682554,32.80691473,26585
13023,DEMOCRAT,-83.32769512,32.43444176,1311
13023,REPUBLICAN,-83.32769512,32.43444176,4328
13025,DEMOCRAT,-81.98175207,31.19714296,699
13025,REPUBLICAN,-81.98175207,31.19714296,6991
13027,DEMOCRAT,-83.57966245,30.84191162,2790
13027,REPUBLICAN,-83.57966245,30.84191162,4260
13029,DEMOCRAT,-81.44364706,32.0140721,6739
13029,REPUBLICAN,-81.44364706,32.0140721,14244
13031,DEMOCRAT,-81.74304725,32.39689006,11243
13031,REPUBLICAN,-81.74304725,32.39689006,18386
13033,DEMOCRAT,-82.00066679,33.0611801,5209
13033,REPUBLICAN,-82.00066679,33.0611801,5400
13035,DEMOCRAT,-83.95691187,33.28698774,3274
13035,REPUBLICAN,-83.95691187,33.28698774,8406
13037,DEMOCRAT,-84.62376804,31.52887387,1260
13037,REPUBLICAN,-84.62376804,31.52887387,923
13039,DEMOCRAT,-81.67060271,30.93041791,7967
13039,REPUBLICAN,-81.67060271,30.93041791,15251
13043,DEMOCRAT,-82.07387018,32.40345007,1269
13043,REPUBLICAN,-82.07387018,32.40345007,3133
13045,DEMOCRAT,-85.07980892,33.58246933,16238
13045,REPUBLICAN,-85.07980892,33.58246933,37476
13047,DEMOCRAT,-85.13865749,34.90377849,6932
13047,REPUBLICAN,-85.13865749,34.90377849,25167
13049,DEMOCRAT,-82.13757286,30.7815722,1103
13049,REPUBLICAN,-82.13757286,30.7815722,3419
13051,DEMOCRAT,-81.13247732,32.00445256,78254
13051,REPUBLICAN,-81.13247732,32.00445256,53237
13053,DEMOCRAT,-84.78680953,32.34694534,667
13053,REPUBLICAN,-84.78680953,32.34694534,880
13055,DEMOCRAT,-85.34522718,34.47504069,1854
13055,REPUBLICAN,-85.34522718,34.47504069,8064
13057,DEMOCRAT,-84.47621286,34.24473392,42794
13057,REPUBLICAN,-84.47621286,34.24473392,99587
13059,DEMOCRAT,-83.36755873,33.95097841,36048
13059,REPUBLICAN,-83.36755873,33.95097841,14446
13061,DEMOCRAT,-84.97811756,31.62573219,790
13061,REPUBLICAN,-84.97811756,31.62573219,637
13063,DEMOCRAT,-84.35751271,33.54043935,95476
13063,REPUBLICAN,-84.35751271,33.54043935,15813
13065,DEMOCRAT,-82.7064204,30.91504263,747
13065,REPUBLICAN,-82.7064204,30.91504263,2105
13067,DEMOCRAT,-84.57652963,33.94183776,221846
13067,REPUBLICAN,-84.57652963,33.94183776,165459
13069,DEMOCRAT,-82.84967311,31.54918005,4511
13069,REPUBLICAN,-82.84967311,31.54918005,10578
13071,DEMOCRAT,-83.76886209,31.18832547,4187
13071,REPUBLICAN,-83.76886209,31.18832547,11777
13073,DEMOCRAT,-82.26371951,33.54404762,29236
13073,REPUBLICAN,-82.26371951,33.54404762,50013
13075,DEMOCRAT,-83.43069759,31.15408665,2059
13075,REPUBLICAN,-83.43069759,31.15408665,4900
13077,DEMOCRAT,-84.76342787,33.35346702,24210
13077,REPUBLICAN,-84.76342787,33.35346702,51501
13079,DEMOCRAT,-83.98612506,32.71431882,1615
13079,REPUBLICAN,-83.98612506,32.71431882,4428
13081,DEMOCRAT,-83.76727919,31.92287244,2986
13081,REPUBLICAN,-83.76727919,31.92287244,4987
13083,DEMOCRAT,-85.50458952,34.85458429,1261
13083,REPUBLICAN,-85.50458952,34.85458429,6066
13085,DEMOCRAT,-84.17073385,34.44409815,2486
13085,REPUBLICAN,-84.17073385,34.44409815,13398
13087,DEMOCRAT,-84.5795682,30.87807864,4780
13087,REPUBLICAN,-84.5795682,30.87807864,6758
13089,DEMOCRAT,-84.22665212,33.77122192,308227
13089,REPUBLICAN,-84.22665212,33.77122192,58373
13091,DEMOCRAT,-83.16860598,32.17208946,2171
13091,REPUBLICAN,-83.16860598,32.17208946,5843
13093,DEMOCRAT,-83.79901736,32.15728777,1911
13093,REPUBLICAN,-83.79901736,32.15728777,2159
13095,DEMOCRAT,-84.21604918,31.53329476,24577
13095,REPUBLICAN,-84.21604918,31.53329476,10454
13097,DEMOCRAT,-84.76851394,33.7021135,42809
13097,REPUBLICAN,-84.76851394,33.7021135,25451
13099,DEMOCRAT,-84.90423978,31.32317406,2437
13099,REPUBLICAN,-84.90423978,31.32317406,2722
13101,DEMOCRAT,-82.89413878,30.70991003,167
13101,REPUBLICAN,-82.89413878,30.70991003,1256
13103,DEMOCRAT,-81.34134143,32.3672031,7720
13103,REPUBLICAN,-81.34134143,32.3672031,23358
13105,DEMOCRAT,-82.83992664,34.11635114,2879
13105,REPUBLICAN,-82.83992664,34.11635114,6226
13107,DEMOCRAT,-82.30173104,32.58963191,2884
13107,REPUBLICAN,-82.30173104,32.58963191,6551
13109,DEMOCRAT,-81.88687929,32.1569194,1324
13109,REPUBLICAN,-81.88687929,32.1569194,2888
13111,DEMOCRAT,-84.31929617,34.86412558,2571
13111,REPUBLICAN,-84.31929617,34.86412558,12169
13113,DEMOCRAT,-84.49428463,33.41303536,33065
13113,REPUBLICAN,-84.49428463,33.41303536,37952
13115,DEMOCRAT,-85.21440801,34.26315113,12008
13115,REPUBLICAN,-85.21440801,34.26315113,29123
13117,DEMOCRAT,-84.12468922,34.2256545,42203
13117,REPUBLICAN,-84.12468922,34.2256545,85122
13119,DEMOCRAT,-83.2291908,34.37559112,1593
13119,REPUBLICAN,-83.2291908,34.37559112,9069
13121,DEMOCRAT,-84.46714878,33.79038574,381144
13121,REPUBLICAN,-84.46714878,33.79038574,137240
13123,DEMOCRAT,-84.45574304,34.6914172,2932
13123,REPUBLICAN,-84.45574304,34.6914172,13429
13125,DEMOCRAT,-82.61046209,33.22935427,155
13125,REPUBLICAN,-82.61046209,33.22935427,1403
13127,DEMOCRAT,-81.53985797,31.23071711,15879
13127,REPUBLICAN,-81.53985797,31.23071711,25616
13129,DEMOCRAT,-84.87632767,34.50374908,4384
13129,REPUBLICAN,-84.87632767,34.50374908,19405
13131,DEMOCRAT,-84.23475065,30.87476853,3619
13131,REPUBLICAN,-84.23475065,30.87476853,7034
13133,DEMOCRAT,-83.16678441,33.57887215,4088
13133,REPUBLICAN,-83.16678441,33.57887215,7068
13135,DEMOCRAT,-84.02400746,33.9614268,241827
13135,REPUBLICAN,-84.02400746,33.9614268,166413
13137,DEMOCRAT,-83.53054815,34.63090057,3563
13137,REPUBLICAN,-83.53054815,34.63090057,16637
13139,DEMOCRAT,-83.819838,34.31734176,25031
13139,REPUBLICAN,-83.819838,34.31734176,64170
13141,DEMOCRAT,-83.00098883,33.27020552,2985
13141,REPUBLICAN,-83.00098883,33.27020552,1159
13143,DEMOCRAT,-85.21085788,33.79399282,1792
13143,REPUBLICAN,-85.21085788,33.79399282,12331
13145,DEMOCRAT,-84.9082899,32.73613817,5457
13145,REPUBLICAN,-84.9082899,32.73613817,14319
13147,DEMOCRAT,-82.96402556,34.35058893,3157
13147,REPUBLICAN,-82.96402556,34.35058893,9464
13149,DEMOCRAT,-85.12848262,33.296853,824
13149,REPUBLICAN,-85.12848262,33.296853,4516
13151,DEMOCRAT,-84.15307775,33.45278905,73276
13151,REPUBLICAN,-84.15307775,33.45278905,48187
13153,DEMOCRAT,-83.66625831,32.45919716,32232
13153,REPUBLICAN,-83.66625831,32.45919716,41534
13155,DEMOCRAT,-83.2762524,31.60235727,1008
13155,REPUBLICAN,-83.2762524,31.60235727,3134
13157,DEMOCRAT,-83.56602206,34.1338612,7642
13157,REPUBLICAN,-83.56602206,34.1338612,29497
13159,DEMOCRAT,-83.68792053,33.31633785,1761
13159,REPUBLICAN,-83.68792053,33.31633785,5822
13161,DEMOCRAT,-82.63685771,31.8053696,1028
13161,REPUBLICAN,-82.63685771,31.8053696,4695
13163,DEMOCRAT,-82.41823729,33.05432827,4061
13163,REPUBLICAN,-82.41823729,33.05432827,3537
13165,DEMOCRAT,-81.96350449,32.79247176,1266
13165,REPUBLICAN,-81.96350449,32.79247176,2161
13167,DEMOCRAT,-82.66017474,32.70148912,1222
13167,REPUBLICAN,-82.66017474,32.70148912,2850
13169,DEMOCRAT,-83.56057299,33.0254599,4888
13169,REPUBLICAN,-83.56057299,33.0254599,9965
13171,DEMOCRAT,-84.13960587,33.07619286,2615
13171,REPUBLICAN,-84.13960587,33.07619286,6330
13173,DEMOCRAT,-83.06330638,31.03799605,1019
13173,REPUBLICAN,-83.06330638,31.03799605,2509
13175,DEMOCRAT,-82.92233434,32.46355824,8073
13175,REPUBLICAN,-82.92233434,32.46355824,14493
13177,DEMOCRAT,-84.14092773,31.77942972,4558
13177,REPUBLICAN,-84.14092773,31.77942972,12007
13179,DEMOCRAT,-81.49463778,31.82777126,13099
13179,REPUBLICAN,-81.49463778,31.82777126,7959
13181,DEMOCRAT,-82.451183,33.79324552,1435
13181,REPUBLICAN,-82.451183,33.79324552,3179
13183,DEMOCRAT,-81.7454462,31.75246506,2033
13183,REPUBLICAN,-81.7454462,31.75246506,3528
13185,DEMOCRAT,-83.26738819,30.83391096,20117
13185,REPUBLICAN,-83.26738819,30.83391096,25691
13187,DEMOCRAT,-84.00327535,34.57241644,3126
13187,REPUBLICAN,-84.00327535,34.57241644,12163
13189,DEMOCRAT,-82.4818329,33.48313346,4168
13189,REPUBLICAN,-82.4818329,33.48313346,6169
13191,DEMOCRAT,-81.40719089,31.49489855,2612
13191,REPUBLICAN,-81.40719089,31.49489855,4016
13193,DEMOCRAT,-84.04282299,32.35871148,2857
13193,REPUBLICAN,-84.04282299,32.35871148,1783
13195,DEMOCRAT,-83.20833143,34.12798628,3411
13195,REPUBLICAN,-83.20833143,34.12798628,11326
13197,DEMOCRAT,-84.52462573,32.35300898,1311
13197,REPUBLICAN,-84.52462573,32.35300898,2275
13199,DEMOCRAT,-84.68849214,33.04118311,4287
13199,REPUBLICAN,-84.68849214,33.04118311,6524
13201,DEMOCRAT,-84.73106803,31.16479534,749
13201,REPUBLICAN,-84.73106803,31.16479534,2066
13205,DEMOCRAT,-84.19466894,31.22513235,3995
13205,REPUBLICAN,-84.19466894,31.22513235,4935
13207,DEMOCRAT,-83.91905929,33.0139317,4384
13207,REPUBLICAN,-83.91905929,33.0139317,11060
13209,DEMOCRAT,-82.53452747,32.17325981,979
13209,REPUBLICAN,-82.53452747,32.17325981,2960
13211,DEMOCRAT,-83.49227858,33.5909479,3355
13211,REPUBLICAN,-83.49227858,33.5909479,8230
13213,DEMOCRAT,-84.74799528,34.78861644,2302
13213,REPUBLICAN,-84.74799528,34.78861644,12943
13215,DEMOCRAT,-84.87620281,32.51001825,49529
13215,REPUBLICAN,-84.87620281,32.51001825,30049
13217,DEMOCRAT,-83.85005873,33.55492575,29794
13217,REPUBLICAN,-83.85005873,33.55492575,23869
13219,DEMOCRAT,-83.43706988,33.83506881,8162
13219,REPUBLICAN,-83.43706988,33.83506881,16595
13221,DEMOCRAT,-83.08144741,33.88064398,2436
13221,REPUBLICAN,-83.08144741,33.88064398,5593
13223,DEMOCRAT,-84.86736714,33.92082846,29704
13223,REPUBLICAN,-84.86736714,33.92082846,54525
13225,DEMOCRAT,-83.82790492,32.56840679,5920
13225,REPUBLICAN,-83.82790492,32.56840679,6502
13227,DEMOCRAT,-84.46567239,34.46423209,2808
13227,REPUBLICAN,-84.46567239,34.46423209,14075
13229,DEMOCRAT,-82.2134274,31.35837358,1100
13229,REPUBLICAN,-82.2134274,31.35837358,7899
13231,DEMOCRAT,-84.38908484,33.09206899,1505
13231,REPUBLICAN,-84.38908484,33.09206899,9127
13233,DEMOCRAT,-85.18805562,34.00190077,3658
13233,REPUBLICAN,-85.18805562,34.00190077,13589
13235,DEMOCRAT,-83.47580638,32.23213302,1217
13235,REPUBLICAN,-83.47580638,32.23213302,2805
13237,DEMOCRAT,-83.37315585,33.32175332,3448
13237,REPUBLICAN,-83.37315585,33.32175332,8291
13239,DEMOCRAT,-85.01684071,31.86629277,497
13239,REPUBLICAN,-85.01684071,31.86629277,604
13241,DEMOCRAT,-83.40264155,34.88165754,1984
13241,REPUBLICAN,-83.40264155,34.88165754,7474
13243,DEMOCRAT,-84.75379101,31.7621807,1671
13243,REPUBLICAN,-84.75379101,31.7621807,1391
13245,DEMOCRAT,-82.07386121,33.35950332,59124
13245,REPUBLICAN,-82.07386121,33.35950332,26781
13247,DEMOCRAT,-84.02657025,33.65414105,31244
13247,REPUBLICAN,-84.02657025,33.65414105,13012
13249,DEMOCRAT,-84.31547114,32.26331654,462
13249,REPUBLICAN,-84.31547114,32.26331654,1800
13251,DEMOCRAT,-81.61169117,32.75107817,2661
13251,REPUBLICAN,-81.61169117,32.75107817,3916
13253,DEMOCRAT,-84.86850436,30.93897842,1254
13253,REPUBLICAN,-84.86850436,30.93897842,2611
13255,DEMOCRAT,-84.28381621,33.26065533,11784
13255,REPUBLICAN,-84.28381621,33.26065533,18057
13257,DEMOCRAT,-83.29303308,34.55397748,2385
13257,REPUBLICAN,-83.29303308,34.55397748,9368
13259,DEMOCRAT,-84.83395276,32.07839601,1182
13259,REPUBLICAN,-84.83395276,32.07839601,801
13261,DEMOCRAT,-84.19615662,32.04008071,6318
13261,REPUBLICAN,-84.19615662,32.04008071,5732
13263,DEMOCRAT,-84.53322383,32.69944401,2114
13263,REPUBLICAN,-84.53322383,32.69944401,1392
13265,DEMOCRAT,-82.87900052,33.566347,561
13265,REPUBLICAN,-82.87900052,33.566347,360
13267,DEMOCRAT,-82.05794341,32.04578293,2061
13267,REPUBLICAN,-82.05794341,32.04578293,6053
13269,DEMOCRAT,-84.25102911,32.55610793,1387
13269,REPUBLICAN,-84.25102911,32.55610793,2418
13271,DEMOCRAT,-82.93880265,31.92997221,1487
13271,REPUBLICAN,-82.93880265,31.92997221,2825
13273,DEMOCRAT,-84.43693855,31.77710794,2376
