primarykey,combinedfips,countyfips,statefips,party_simple,lng,lat,votes
31310535544,3131053,31053,31,DEMOCRAT,-96.6539044,41.57781563,5544
313105310984,3131053,31053,31,REPUBLICAN,-96.6539044,41.57781563,10984
3131055150350,3131055,31055,31,DEMOCRAT,-96.15494428,41.29533784,150350
3131055119159,3131055,31055,31,REPUBLICAN,-96.15494428,41.29533784,119159
3131057105,3131057,31057,31,DEMOCRAT,-101.6878043,40.17625316,105
3131057883,3131057,31057,31,REPUBLICAN,-101.6878043,40.17625316,883
3131059693,3131059,31059,31,DEMOCRAT,-97.59646937,40.52458567,693
31310592359,3131059,31059,31,REPUBLICAN,-97.59646937,40.52458567,2359
3131061276,3131061,31061,31,DEMOCRAT,-98.95299529,40.17637323,276
31310611437,3131061,31061,31,REPUBLICAN,-98.95299529,40.17637323,1437
3131063189,3131063,31063,31,DEMOCRAT,-100.3936643,40.53024724,189
31310631229,3131063,31063,31,REPUBLICAN,-100.3936643,40.53024724,1229
3131065399,3131065,31065,31,DEMOCRAT,-99.91249504,40.17646227,399
31310652163,3131065,31065,31,REPUBLICAN,-99.91249504,40.17646227,2163
31310673385,3131067,31067,31,DEMOCRAT,-96.68942195,40.26183622,3385
31310677445,3131067,31067,31,REPUBLICAN,-96.68942195,40.26183622,7445
3131069161,3131069,31069,31,DEMOCRAT,-102.3353283,41.61911486,161
31310691016,3131069,31069,31,REPUBLICAN,-102.3353283,41.61911486,1016
3131071133,3131071,31071,31,DEMOCRAT,-98.99111827,41.91428955,133
3131071933,3131071,31071,31,REPUBLICAN,-98.99111827,41.91428955,933
3131073215,3131073,31073,31,DEMOCRAT,-99.83020279,40.51481965,215
3131073893,3131073,31073,31,REPUBLICAN,-99.83020279,40.51481965,893
313107520,3131075,31075,31,DEMOCRAT,-101.740701,41.91528587,20
3131075375,3131075,31075,31,REPUBLICAN,-101.740701,41.91528587,375
3131077229,3131077,31077,31,DEMOCRAT,-98.52144222,41.56747021,229
31310771016,3131077,31077,31,REPUBLICAN,-98.52144222,41.56747021,1016
31310797681,3131079,31079,31,DEMOCRAT,-98.50212614,40.87261328,7681
313107916189,3131079,31079,31,REPUBLICAN,-98.50212614,40.87261328,16189
31310811118,3131081,31081,31,DEMOCRAT,-98.02280046,40.87318318,1118
31310814309,3131081,31081,31,REPUBLICAN,-98.02280046,40.87318318,4309
3131083282,3131083,31083,31,DEMOCRAT,-99.40436605,40.17656663,282
31310831615,3131083,31083,31,REPUBLICAN,-99.40436605,40.17656663,1615
313108534,3131085,31085,31,DEMOCRAT,-101.0616334,40.52447865,34
3131085494,3131085,31085,31,REPUBLICAN,-101.0616334,40.52447865,494
3131087175,3131087,31087,31,DEMOCRAT,-101.0419762,40.17616691,175
31310871264,3131087,31087,31,REPUBLICAN,-101.0419762,40.17616691,1264
3131089686,3131089,31089,31,DEMOCRAT,-98.78376243,42.45557846,686
31310894769,3131089,31089,31,REPUBLICAN,-98.78376243,42.45557846,4769
313109159,3131091,31091,31,DEMOCRAT,-101.1354293,41.91586243,59
3131091376,3131091,31091,31,REPUBLICAN,-101.1354293,41.91586243,376
3131093648,3131093,31093,31,DEMOCRAT,-98.5166499,41.2200529,648
31310932786,3131093,31093,31,REPUBLICAN,-98.5166499,41.2200529,2786
31310951016,3131095,31095,31,DEMOCRAT,-97.14261379,40.17580816,1016
31310952616,3131095,31095,31,REPUBLICAN,-97.14261379,40.17580816,2616
3131097647,3131097,31097,31,DEMOCRAT,-96.26520163,40.39252282,647
31310971518,3131097,31097,31,REPUBLICAN,-96.26520163,40.39252282,1518
3131099701,3131099,31099,31,DEMOCRAT,-98.94803186,40.50675437,701
31310992822,3131099,31099,31,REPUBLICAN,-98.94803186,40.50675437,2822
3131101763,3131101,31101,31,DEMOCRAT,-101.6614388,41.19906619,763
31311013544,3131101,31101,31,REPUBLICAN,-101.6614388,41.19906619,3544
313110349,3131103,31103,31,DEMOCRAT,-99.71213247,42.87883323,49
3131103476,3131103,31103,31,REPUBLICAN,-99.71213247,42.87883323,476
3131105268,3131105,31105,31,DEMOCRAT,-103.7149939,41.19760039,268
31311051563,3131105,31105,31,REPUBLICAN,-103.7149939,41.19760039,1563
3131107905,3131107,31107,31,DEMOCRAT,-97.89176183,42.63684531,905
31311073721,3131107,31107,31,REPUBLICAN,-97.89176183,42.63684531,3721
313110982293,3131109,31109,31,DEMOCRAT,-96.68776297,40.78416865,82293
313110970092,3131109,31109,31,REPUBLICAN,-96.68776297,40.78416865,70092
31311113692,3131111,31111,31,DEMOCRAT,-100.7452801,41.04750134,3692
313111113071,3131111,31111,31,REPUBLICAN,-100.7452801,41.04750134,13071
313111338,3131113,31113,31,DEMOCRAT,-100.482244,41.56652317,38
3131113407,3131113,31113,31,REPUBLICAN,-100.482244,41.56652317,407
313111575,3131115,31115,31,DEMOCRAT,-99.45440415,41.91371961,75
3131115370,3131115,31115,31,REPUBLICAN,-99.45440415,41.91371961,370
313111717,3131117,31117,31,DEMOCRAT,-101.0603939,41.56796544,17
3131117275,3131117,31117,31,REPUBLICAN,-101.0603939,41.56796544,275
31311193478,3131119,31119,31,DEMOCRAT,-97.60078361,41.9166434,3478
313111911940,3131119,31119,31,REPUBLICAN,-97.60078361,41.9166434,11940
3131121743,3131121,31121,31,DEMOCRAT,-98.03760529,41.16916952,743
31311213419,3131121,31121,31,REPUBLICAN,-98.03760529,41.16916952,3419
3131123386,3131123,31123,31,DEMOCRAT,-103.0105871,41.7164533,386
31311232113,3131123,31123,31,REPUBLICAN,-103.0105871,41.7164533,2113
3131125359,3131125,31125,31,DEMOCRAT,-97.99248173,41.3972847,359
31311251437,3131125,31125,31,REPUBLICAN,-97.99248173,41.3972847,1437
3131127921,3131127,31127,31,DEMOCRAT,-95.84990553,40.38784773,921
31311272428,3131127,31127,31,REPUBLICAN,-95.84990553,40.38784773,2428
3131129409,3131129,31129,31,DEMOCRAT,-98.04739392,40.17636285,409
31311291857,3131129,31129,31,REPUBLICAN,-98.04739392,40.17636285,1857
31311312490,3131131,31131,31,DEMOCRAT,-96.1350641,40.64856103,2490
31311315649,3131131,31131,31,REPUBLICAN,-96.1350641,40.64856103,5649
3131133322,3131133,31133,31,DEMOCRAT,-96.23706382,40.13139323,322
31311331071,3131133,31133,31,REPUBLICAN,-96.23706382,40.13139323,1071
3131135199,3131135,31135,31,DEMOCRAT,-101.6502998,40.85082266,199
31311351321,3131135,31135,31,REPUBLICAN,-101.6502998,40.85082266,1321
3131137752,3131137,31137,31,DEMOCRAT,-99.41426701,40.51115428,752
31311374157,3131137,31137,31,REPUBLICAN,-99.41426701,40.51115428,4157
3131139480,3131139,31139,31,DEMOCRAT,-97.60122773,42.26434853,480
31311393462,3131139,31139,31,REPUBLICAN,-97.60122773,42.26434853,3462
31311413260,3131141,31141,31,DEMOCRAT,-97.52073009,41.57115154,3260
313114112186,3131141,31141,31,REPUBLICAN,-97.52073009,41.57115154,12186
3131143530,3131143,31143,31,DEMOCRAT,-97.56825226,41.18687055,530
31311432291,3131143,31143,31,REPUBLICAN,-97.56825226,41.18687055,2291
3131145811,3131145,31145,31,DEMOCRAT,-100.477247,40.17604429,811
31311454525,3131145,31145,31,REPUBLICAN,-100.477247,40.17604429,4525
3131147996,3131147,31147,31,DEMOCRAT,-95.71768995,40.12499676,996
31311473073,3131147,31147,31,REPUBLICAN,-95.71768995,40.12499676,3073
313114984,3131149,31149,31,DEMOCRAT,-99.44982378,42.42142393,84
3131149744,3131149,31149,31,REPUBLICAN,-99.44982378,42.42142393,744
31311511986,3131151,31151,31,DEMOCRAT,-97.14080062,40.52415215,1986
31311513631,3131151,31151,31,REPUBLICAN,-97.14080062,40.52415215,3631
313115341206,3131153,31153,31,DEMOCRAT,-96.11218009,41.11287068,41206
313115351979,3131153,31153,31,REPUBLICAN,-96.11218009,41.11287068,51979
31311553331,3131155,31155,31,DEMOCRAT,-96.63733984,41.22629371,3331
31311559108,3131155,31155,31,REPUBLICAN,-96.63733984,41.22629371,9108
31311574196,3131157,31157,31,DEMOCRAT,-103.7084612,41.85095717,4196
313115710952,3131157,31157,31,REPUBLICAN,-103.7084612,41.85095717,10952
31311592438,3131159,31159,31,DEMOCRAT,-97.13966029,40.8724014,2438
31311596490,3131159,31159,31,REPUBLICAN,-97.13966029,40.8724014,6490
3131161340,3131161,31161,31,DEMOCRAT,-102.4088866,42.50454159,340
31311612292,3131161,31161,31,REPUBLICAN,-102.4088866,42.50454159,2292
3131163343,3131163,31163,31,DEMOCRAT,-98.97588642,41.22045983,343
31311631322,3131163,31163,31,REPUBLICAN,-98.97588642,41.22045983,1322
313116572,3131165,31165,31,DEMOCRAT,-103.7588138,42.48797315,72
3131165642,3131165,31165,31,REPUBLICAN,-103.7588138,42.48797315,642
3131167532,3131167,31167,31,DEMOCRAT,-97.19394708,41.9169835,532
31311672561,3131167,31167,31,REPUBLICAN,-97.19394708,41.9169835,2561
3131169624,3131169,31169,31,DEMOCRAT,-97.59506372,40.17621044,624
31311692308,3131169,31169,31,REPUBLICAN,-97.59506372,40.17621044,2308
313117145,3131171,31171,31,DEMOCRAT,-100.5556632,41.91358968,45
3131171377,3131171,31171,31,REPUBLICAN,-100.5556632,41.91358968,377
31311731122,3131173,31173,31,DEMOCRAT,-96.54400362,42.15819496,1122
31311731180,3131173,31173,31,REPUBLICAN,-96.54400362,42.15819496,1180
3131175412,3131175,31175,31,DEMOCRAT,-98.98208511,41.56723462,412
31311751901,3131175,31175,31,REPUBLICAN,-98.98208511,41.56723462,1901
31311773554,3131177,31177,31,DEMOCRAT,-96.22188779,41.53110052,3554
31311778583,3131177,31177,31,REPUBLICAN,-96.22188779,41.53110052,8583
31311791022,3131179,31179,31,DEMOCRAT,-97.11926964,42.20934475,1022
31311793055,3131179,31179,31,REPUBLICAN,-97.11926964,42.20934475,3055
3131181335,3131181,31181,31,DEMOCRAT,-98.50021623,40.17643706,335
31311811511,3131181,31181,31,REPUBLICAN,-98.50021623,40.17643706,1511
313118359,3131183,31183,31,DEMOCRAT,-98.52795068,41.91485543,59
3131183438,3131183,31183,31,REPUBLICAN,-98.52795068,41.91485543,438
31311851630,3131185,31185,31,DEMOCRAT,-97.59710186,40.87272618,1630
31311855337,3131185,31185,31,REPUBLICAN,-97.59710186,40.87272618,5337
32320013047,3232001,32001,32,DEMOCRAT,-118.3362581,39.58048345,3047
32320019366,3232001,32001,32,REPUBLICAN,-118.3362581,39.58048345,9366
3232003521708,3232003,32003,32,DEMOCRAT,-115.0146087,36.21511541,521708
3232003430740,3232003,32003,32,REPUBLICAN,-115.0146087,36.21511541,430740
323200511568,3232005,32005,32,DEMOCRAT,-119.6162086,38.91213378,11568
323200521621,3232005,32005,32,REPUBLICAN,-119.6162086,38.91213378,21621
32320074554,3232007,32007,32,DEMOCRAT,-115.3578839,41.14601583,4554
323200716733,3232007,32007,32,REPUBLICAN,-115.3578839,41.14601583,16733
323200970,3232009,32009,32,DEMOCRAT,-117.632191,37.78456446,70
3232009393,3232009,32009,32,REPUBLICAN,-117.632191,37.78456446,393
3232011103,3232011,32011,32,DEMOCRAT,-116.2694709,39.98327398,103
3232011886,3232011,32011,32,REPUBLICAN,-116.2694709,39.98327398,886
32320131689,3232013,32013,32,DEMOCRAT,-118.1118195,41.4063802,1689
32320135877,3232013,32013,32,REPUBLICAN,-118.1118195,41.4063802,5877
3232015496,3232015,32015,32,DEMOCRAT,-117.0390723,39.93361994,496
32320152198,3232015,32015,32,REPUBLICAN,-117.0390723,39.93361994,2198
3232017330,3232017,32017,32,DEMOCRAT,-114.8771351,37.64342469,330
32320172067,3232017,32017,32,REPUBLICAN,-114.8771351,37.64342469,2067
32320198471,3232019,32019,32,DEMOCRAT,-119.1886954,39.01991047,8471
323201920905,3232019,32019,32,REPUBLICAN,-119.1886954,39.01991047,20905
3232021823,3232021,32021,32,DEMOCRAT,-118.4346446,38.53880917,823
32320211419,3232021,32021,32,REPUBLICAN,-118.4346446,38.53880917,1419
32320237286,3232023,32023,32,DEMOCRAT,-116.47176,38.04212846,7286
323202317526,3232023,32023,32,REPUBLICAN,-116.47176,38.04212846,17526
3232027547,3232027,32027,32,DEMOCRAT,-118.4047657,40.43952288,547
32320271731,3232027,32027,32,REPUBLICAN,-118.4047657,40.43952288,1731
3232029898,3232029,32029,32,DEMOCRAT,-119.5289865,39.44660847,898
32320291899,3232029,32029,32,REPUBLICAN,-119.5289865,39.44660847,1899
3232031128006,3232031,32031,32,DEMOCRAT,-119.6643222,40.66566815,128006
3232031116607,3232031,32031,32,REPUBLICAN,-119.6643222,40.66566815,116607
3232033855,3232033,32033,32,DEMOCRAT,-114.9015438,39.44238145,855
32320333399,3232033,32033,32,REPUBLICAN,-114.9015438,39.44238145,3399
323251012735,3232510,32510,32,DEMOCRAT,-119.7473502,39.15108405,12735
323251016113,3232510,32510,32,REPUBLICAN,-119.7473502,39.15108405,16113
333300116894,3333001,33001,33,DEMOCRAT,-71.4226598,43.51832231,16894
333300120899,3333001,33001,33,REPUBLICAN,-71.4226598,43.51832231,20899
333300316649,3333003,33003,33,DEMOCRAT,-71.20268868,43.87378859,16649
333300316150,3333003,33003,33,REPUBLICAN,-71.20268868,43.87378859,16150
333300525522,3333005,33005,33,DEMOCRAT,-72.25111371,42.91955278,25522
333300517898,3333005,33005,33,REPUBLICAN,-72.25111371,42.91955278,17898
33330077640,3333007,33007,33,DEMOCRAT,-71.30563958,44.68948989,7640
33330078617,3333007,33007,33,REPUBLICAN,-71.30563958,44.68948989,8617
333300933180,3333009,33009,33,DEMOCRAT,-71.82064764,43.94073661,33180
333300919905,3333009,33009,33,REPUBLICAN,-71.82064764,43.94073661,19905
3333011122344,3333011,33011,33,DEMOCRAT,-71.71602867,42.9153307,122344
3333011104625,3333011,33011,33,REPUBLICAN,-71.71602867,42.9153307,104625
333301348533,3333013,33013,33,DEMOCRAT,-71.68059329,43.2975734,48533
333301339711,3333013,33013,33,REPUBLICAN,-71.68059329,43.2975734,39711
3333015100064,3333015,33015,33,DEMOCRAT,-71.12556353,42.98749699,100064
333301595858,3333015,33015,33,REPUBLICAN,-71.12556353,42.98749699,95858
333301741721,3333017,33017,33,DEMOCRAT,-71.02927319,43.29717653,41721
333301730489,3333017,33017,33,REPUBLICAN,-71.02927319,43.29717653,30489
333301912390,3333019,33019,33,DEMOCRAT,-72.22243767,43.36150987,12390
333301911508,3333019,33019,33,REPUBLICAN,-72.22243767,43.36150987,11508
343400173808,3434001,34001,34,DEMOCRAT,-74.66040811,39.47790545,73808
343400164438,3434001,34001,34,REPUBLICAN,-74.66040811,39.47790545,64438
3434003285967,3434003,34003,34,DEMOCRAT,-74.07441147,40.96008351,285967
3434003204417,3434003,34003,34,REPUBLICAN,-74.07441147,40.96008351,204417
3434005154595,3434005,34005,34,DEMOCRAT,-74.6680045,39.87782133,154595
3434005103345,3434005,34005,34,REPUBLICAN,-74.6680045,39.87782133,103345
3434007175065,3434007,34007,34,DEMOCRAT,-74.96012063,39.80401748,175065
343400786207,3434007,34007,34,REPUBLICAN,-74.96012063,39.80401748,86207
343400923941,3434009,34009,34,DEMOCRAT,-74.80053334,39.14901203,23941
343400933158,3434009,34009,34,REPUBLICAN,-74.80053334,39.14901203,33158
343401132742,3434011,34011,34,DEMOCRAT,-75.11135485,39.37323951,32742
343401128952,3434011,34011,34,REPUBLICAN,-75.11135485,39.37323951,28952
3434013266820,3434013,34013,34,DEMOCRAT,-74.24718209,40.78746195,266820
343401375475,3434013,34013,34,REPUBLICAN,-74.24718209,40.78746195,75475
343401586702,3434015,34015,34,DEMOCRAT,-75.14071747,39.71694144,86702
343401583340,3434015,34015,34,REPUBLICAN,-75.14071747,39.71694144,83340
3434017181452,3434017,34017,34,DEMOCRAT,-74.07753388,40.73476975,181452
343401765698,3434017,34017,34,REPUBLICAN,-74.07753388,40.73476975,65698
343401939457,3434019,34019,34,DEMOCRAT,-74.91261058,40.56697742,39457
343401943153,3434019,34019,34,REPUBLICAN,-74.91261058,40.56697742,43153
3434021122532,3434021,34021,34,DEMOCRAT,-74.70164497,40.28339139,122532
343402151641,3434021,34021,34,REPUBLICAN,-74.70164497,40.28339139,51641
3434023226250,3434023,34023,34,DEMOCRAT,-74.41108832,40.43949114,226250
3434023143467,3434023,34023,34,REPUBLICAN,-74.41108832,40.43949114,143467
3434025181291,3434025,34025,34,DEMOCRAT,-74.22051128,40.2606812,181291
3434025191808,3434025,34025,34,REPUBLICAN,-74.22051128,40.2606812,191808
3434027153881,3434027,34027,34,DEMOCRAT,-74.54440839,40.86163004,153881
3434027141134,3434027,34027,34,REPUBLICAN,-74.54440839,40.86163004,141134
3434029119456,3434029,34029,34,DEMOCRAT,-74.28147189,39.88494891,119456
3434029217740,3434029,34029,34,REPUBLICAN,-74.28147189,39.88494891,217740
3434031129097,3434031,34031,34,DEMOCRAT,-74.30115633,41.03446344,129097
343403192009,3434031,34031,34,REPUBLICAN,-74.30115633,41.03446344,92009
343403314479,3434033,34033,34,DEMOCRAT,-75.34910669,39.58787069,14479
343403318827,3434033,34033,34,REPUBLICAN,-75.34910669,39.58787069,18827
3434035111173,3434035,34035,34,DEMOCRAT,-74.61645904,40.56375707,111173
343403571996,3434035,34035,34,REPUBLICAN,-74.61645904,40.56375707,71996
343403734481,3434037,34037,34,DEMOCRAT,-74.69082533,41.13935722,34481
343403751701,3434037,34037,34,REPUBLICAN,-74.69082533,41.13935722,51701
3434039170310,3434039,34039,34,DEMOCRAT,-74.30721513,40.65928966,170310
343403980038,3434039,34039,34,REPUBLICAN,-74.30721513,40.65928966,80038
343404124901,3434041,34041,34,DEMOCRAT,-74.99647914,40.85746195,24901
343404134769,3434041,34041,34,REPUBLICAN,-74.99647914,40.85746195,34769
3535001193756,3535001,35001,35,DEMOCRAT,-106.6705759,35.05121905,193756
3535001116134,3535001,35001,35,REPUBLICAN,-106.6705759,35.05121905,116134
3535003595,3535003,35003,35,DEMOCRAT,-108.4054839,33.91502948,595
35350031698,3535003,35003,35,REPUBLICAN,-108.4054839,33.91502948,1698
35350056370,3535005,35005,35,DEMOCRAT,-104.4668372,33.36323485,6370
353500515656,3535005,35005,35,REPUBLICAN,-104.4668372,33.36323485,15656
35350064745,3535006,35006,35,DEMOCRAT,-107.9992972,34.91240949,4745
35350063970,3535006,35006,35,REPUBLICAN,-107.9992972,34.91240949,3970
35350072611,3535007,35007,35,DEMOCRAT,-104.6468731,36.60619925,2611
35350073271,3535007,35007,35,REPUBLICAN,-104.6468731,36.60619925,3271
35350094306,3535009,35009,35,DEMOCRAT,-103.3468992,34.57414777,4306
353500910444,3535009,35009,35,REPUBLICAN,-103.3468992,34.57414777,10444
3535011231,3535011,35011,35,DEMOCRAT,-104.4120813,34.34266,231
3535011656,3535011,35011,35,REPUBLICAN,-104.4120813,34.34266,656
353501347957,3535013,35013,35,DEMOCRAT,-106.8330858,32.35265229,47957
353501332802,3535013,35013,35,REPUBLICAN,-106.8330858,32.35265229,32802
35350155419,3535015,35015,35,DEMOCRAT,-104.3041733,32.47155056,5419
353501517454,3535015,35015,35,REPUBLICAN,-104.3041733,32.47155056,17454
35350177590,3535017,35017,35,DEMOCRAT,-108.3823282,32.73885662,7590
35350176553,3535017,35017,35,REPUBLICAN,-108.3823282,32.73885662,6553
35350191234,3535019,35019,35,DEMOCRAT,-104.7904138,34.86315461,1234
3535019917,3535019,35019,35,REPUBLICAN,-104.7904138,34.86315461,917
3535021176,3535021,35021,35,DEMOCRAT,-103.820322,35.85799759,176
3535021319,3535021,35021,35,REPUBLICAN,-103.820322,35.85799759,319
3535023823,3535023,35023,35,DEMOCRAT,-108.7148057,31.91398466,823
35350231120,3535023,35023,35,REPUBLICAN,-108.7148057,31.91398466,1120
35350254059,3535025,35025,35,DEMOCRAT,-103.4124539,32.79215735,4059
353502516531,3535025,35025,35,REPUBLICAN,-103.4124539,32.79215735,16531
35350273194,3535027,35027,35,DEMOCRAT,-105.4585461,33.74510826,3194
35350276942,3535027,35027,35,REPUBLICAN,-105.4585461,33.74510826,6942
35350287554,3535028,35028,35,DEMOCRAT,-106.3065081,35.86926339,7554
35350284278,3535028,35028,35,REPUBLICAN,-106.3065081,35.86926339,4278
35350293563,3535029,35029,35,DEMOCRAT,-107.7498996,32.18233304,3563
35350294408,3535029,35029,35,REPUBLICAN,-107.7498996,32.18233304,4408
353503118029,3535031,35031,35,DEMOCRAT,-108.2616781,35.58040415,18029
35350317801,3535031,35031,35,REPUBLICAN,-108.2616781,35.58040415,7801
35350331745,3535033,35033,35,DEMOCRAT,-104.944561,36.00972846,1745
3535033903,3535033,35033,35,REPUBLICAN,-104.944561,36.00972846,903
35350358479,3535035,35035,35,DEMOCRAT,-105.7417441,32.61323163,8479
353503514521,3535035,35035,35,REPUBLICAN,-105.7417441,32.61323163,14521
35350371158,3535037,35037,35,DEMOCRAT,-103.5493944,35.10459783,1158
35350372634,3535037,35037,35,REPUBLICAN,-103.5493944,35.10459783,2634
353503910987,3535039,35039,35,DEMOCRAT,-106.6929637,36.50984697,10987
35350395401,3535039,35039,35,REPUBLICAN,-106.6929637,36.50984697,5401
35350411802,3535041,35041,35,DEMOCRAT,-103.4801987,34.02127232,1802
35350414634,3535041,35041,35,REPUBLICAN,-103.4801987,34.02127232,4634
353504340587,3535043,35043,35,DEMOCRAT,-106.8658272,35.68909544,40587
353504334173,3535043,35043,35,REPUBLICAN,-106.8658272,35.68909544,34173
353504518083,3535045,35045,35,DEMOCRAT,-108.3206012,36.50824605,18083
353504532874,3535045,35045,35,REPUBLICAN,-108.3206012,36.50824605,32874
35350477888,3535047,35047,35,DEMOCRAT,-104.8156292,35.48004639,7888
35350473421,3535047,35047,35,REPUBLICAN,-104.8156292,35.48004639,3421
353504962530,3535049,35049,35,DEMOCRAT,-105.9759986,35.50670942,62530
353504918324,3535049,35049,35,REPUBLICAN,-105.9759986,35.50670942,18324
35350512265,3535051,35051,35,DEMOCRAT,-107.1925539,33.13025321,2265
35350513542,3535051,35051,35,REPUBLICAN,-107.1925539,33.13025321,3542
35350533717,3535053,35053,35,DEMOCRAT,-106.9307263,34.00682919,3717
35350533253,3535053,35053,35,REPUBLICAN,-106.9307263,34.00682919,3253
353505513113,3535055,35055,35,DEMOCRAT,-105.630976,36.57834262,13113
35350553702,3535055,35055,35,REPUBLICAN,-105.630976,36.57834262,3702
35350572344,3535057,35057,35,DEMOCRAT,-105.8505392,34.64043207,2344
35350574772,3535057,35057,35,REPUBLICAN,-105.8505392,34.64043207,4772
3535059379,3535059,35059,35,DEMOCRAT,-103.4710696,36.48166105,379
35350591388,3535059,35059,35,REPUBLICAN,-103.4710696,36.48166105,1388
353506114263,3535061,35061,35,DEMOCRAT,-106.8090108,34.71536166,14263
353506117364,3535061,35061,35,REPUBLICAN,-106.8090108,34.71536166,17364
363600191260,3636001,36001,36,DEMOCRAT,-73.97341306,42.59987237,91260
363600146066,3636001,36001,36,REPUBLICAN,-73.97341306,42.59987237,46066
36360035754,3636003,36003,36,DEMOCRAT,-78.02730689,42.25731952,5754
363600313123,3636003,36003,36,REPUBLICAN,-78.02730689,42.25731952,13123
3636005337789,3636005,36005,36,DEMOCRAT,-73.8615688,40.85091824,337789
363600562178,3636005,36005,36,REPUBLICAN,-73.8615688,40.85091824,62178
363600743974,3636007,36007,36,DEMOCRAT,-75.8198592,42.16037158,43974
363600740763,3636007,36007,36,REPUBLICAN,-75.8198592,42.16037158,40763
363600911310,3636009,36009,36,DEMOCRAT,-78.67903202,42.24856064,11310
363600920291,3636009,36009,36,REPUBLICAN,-78.67903202,42.24856064,20291
363601115612,3636011,36011,36,DEMOCRAT,-76.55468471,42.91811235,15612
363601117687,3636011,36011,36,REPUBLICAN,-76.55468471,42.91811235,17687
363601321933,3636013,36013,36,DEMOCRAT,-79.36664149,42.22817594,21933
363601331135,3636013,36013,36,REPUBLICAN,-79.36664149,42.22817594,31135
363601515969,3636015,36015,36,DEMOCRAT,-76.75989461,42.14122122,15969
363601520373,3636015,36015,36,REPUBLICAN,-76.75989461,42.14122122,20373
36360177910,3636017,36017,36,DEMOCRAT,-75.61144344,42.49352629,7910
363601712616,3636017,36017,36,REPUBLICAN,-75.61144344,42.49352629,12616
363601917316,3636019,36019,36,DEMOCRAT,-73.67828248,44.74606721,17316
363601915313,3636019,36019,36,REPUBLICAN,-73.67828248,44.74606721,15313
363602118179,3636021,36021,36,DEMOCRAT,-73.63186276,42.25016297,18179
363602113065,3636021,36021,36,REPUBLICAN,-73.63186276,42.25016297,13065
36360239792,3636023,36023,36,DEMOCRAT,-76.07049311,42.59514578,9792
363602310001,3636023,36023,36,REPUBLICAN,-76.07049311,42.59514578,10001
36360258567,3636025,36025,36,DEMOCRAT,-74.96687059,42.19791446,8567
363602512655,3636025,36025,36,REPUBLICAN,-74.96687059,42.19791446,12655
363602775907,3636027,36027,36,DEMOCRAT,-73.74303603,41.76513375,75907
363602759952,3636027,36027,36,REPUBLICAN,-73.74303603,41.76513375,59952
3636029252478,3636029,36029,36,DEMOCRAT,-78.73230753,42.76409998,252478
3636029172331,3636029,36029,36,REPUBLICAN,-78.73230753,42.76409998,172331
36360319330,3636031,36031,36,DEMOCRAT,-73.77248171,44.11702035,9330
36360318399,3636031,36031,36,REPUBLICAN,-73.77248171,44.11702035,8399
36360338767,3636033,36033,36,DEMOCRAT,-74.30395769,44.59274379,8767
36360339092,3636033,36033,36,REPUBLICAN,-74.30395769,44.59274379,9092
36360357551,3636035,36035,36,DEMOCRAT,-74.42194258,43.11377432,7551
363603514145,3636035,36035,36,REPUBLICAN,-74.42194258,43.11377432,14145
36360379107,3636037,36037,36,DEMOCRAT,-78.19407819,43.00056703,9107
363603716868,3636037,36037,36,REPUBLICAN,-78.19407819,43.00056703,16868
36360399363,3636039,36039,36,DEMOCRAT,-74.12279549,42.27638026,9363
363603912794,3636039,36039,36,REPUBLICAN,-74.12279549,42.27638026,12794
36360411131,3636041,36041,36,DEMOCRAT,-74.49745908,43.66134129,1131
36360412056,3636041,36041,36,REPUBLICAN,-74.49745908,43.66134129,2056
36360439464,3636043,36043,36,DEMOCRAT,-74.96255405,43.41936241,9464
363604317571,3636043,36043,36,REPUBLICAN,-74.96255405,43.41936241,17571
363604516679,3636045,36045,36,DEMOCRAT,-75.93125006,44.04796973,16679
363604524019,3636045,36045,36,REPUBLICAN,-75.93125006,44.04796973,24019
3636047608794,3636047,36047,36,DEMOCRAT,-73.93708255,40.63562226,608794
3636047187307,3636047,36047,36,REPUBLICAN,-73.93708255,40.63562226,187307
36360493677,3636049,36049,36,DEMOCRAT,-75.44886742,43.78465035,3677
36360498329,3636049,36049,36,REPUBLICAN,-75.44886742,43.78465035,8329
363605111704,3636051,36051,36,DEMOCRAT,-77.77517835,42.72855751,11704
363605116195,3636051,36051,36,REPUBLICAN,-77.77517835,42.72855751,16195
363605314018,3636053,36053,36,DEMOCRAT,-75.66993538,42.91279676,14018
363605316811,3636053,36053,36,REPUBLICAN,-75.66993538,42.91279676,16811
3636055213606,3636055,36055,36,DEMOCRAT,-77.69595887,43.14694904,213606
3636055127191,3636055,36055,36,REPUBLICAN,-77.69595887,43.14694904,127191
36360577636,3636057,36057,36,DEMOCRAT,-74.43985937,42.90217659,7636
363605711570,3636057,36057,36,REPUBLICAN,-74.43985937,42.90217659,11570
3636059380907,3636059,36059,36,DEMOCRAT,-73.58622623,40.73761782,380907
3636059305144,3636059,36059,36,REPUBLICAN,-73.58622623,40.73761782,305144
3636061540748,3636061,36061,36,DEMOCRAT,-73.97166722,40.7721053,540748
363606179032,3636061,36061,36,REPUBLICAN,-73.97166722,40.7721053,79032
363606343717,3636063,36063,36,DEMOCRAT,-78.7453209,43.20013175,43717
